#\kappa_tau,\kappa_tau_tilde,\lnLog
-1.22,-0.08,13.927245253951966
-1.22,-0.06,13.813806535567606
-1.22,-0.04,13.723717510389022
-1.22,-0.02,13.690469486411478
-1.22,-0.0,13.66980323598516
-1.22,0.02,13.691340179314128
-1.22,0.04,13.744268626755206
-1.22,0.06,13.840258709161562
-1.22,0.08,13.964995623847885
-1.22,0.1,14.141914398141749
-1.22,0.12,14.340954944055945
-1.22,0.14,14.589192784972953
-1.22,0.16,14.867734965442194
-1.22,0.18,15.18991323067749
-1.22,0.2,15.551495893748857
-1.22,0.22,15.959468107965664
-1.22,0.24,16.42090393942618
-1.22,0.26,16.9317872864268
-1.22,0.28,17.456088322114905
-1.22,0.3,18.01838031803564
-1.22,0.32,18.626923699612966
-1.22,0.34,19.31595215676869
-1.22,0.36,20.058687944957192
-1.22,0.38,20.818436309895006
-1.22,0.4,21.607364305839653
-1.22,0.42,22.412670053954393
-1.22,0.44,23.26236510628143
-1.22,0.46,24.16641480457278
-1.22,0.48,25.103055356286358
-1.22,0.5,26.110151873905547
-1.22,0.52,27.165828963394397
-1.22,0.54,28.286814740188905
-1.22,0.56,29.448298927229537
-1.22,0.58,30.669572005678216
-1.22,0.6,31.924737345578183
-1.22,0.62,33.22976140850667
-1.22,0.64,34.57992630604639
-1.22,0.66,36.00744993381519
-1.22,0.68,37.45483552900264
-1.22,0.7,38.93458533128077
-1.22,0.72,40.44110342106004
-1.22,0.74,42.03484893453417
-1.22,0.76,43.6670353942676
-1.22,0.78,45.34087580672424
-1.22,0.8,47.07179062828214
-1.22,0.82,48.84906321354149
-1.22,0.84,50.673487799625136
-1.22,0.86,52.544496148419796
-1.22,0.88,54.46833966916421
-1.22,0.9,56.45935971824467
-1.22,0.92,58.485905629582184
-1.22,0.94,60.555797387477185
-1.22,0.96,62.650903897665856
-1.22,0.98,64.79750529890757
-1.22,1.0,66.97909870020919
-1.22,1.02,69.22172681694413
-1.22,1.04,71.49507044031071
-1.22,1.06,73.81384609922463
-1.22,1.08,76.16219073817145
-1.22,1.1,78.56072284099764
-1.22,1.12,80.99280629394693
-1.22,1.14,83.46631533244508
-1.22,1.16,85.96808173707598
-1.22,1.18,88.5207385022094
-1.22,1.2,91.11237066008734
-1.22,1.22,93.76464855043216
-1.22,1.24,96.43920687342876
-1.22,1.26,99.153209419951
-1.22,1.28,101.91209724839884
-1.22,1.3,104.69692720445187
-1.22,1.32,107.51062780597864
-1.22,1.34,110.34745320914094
-1.22,1.36,113.20707083896986
-1.22,1.38,116.1045083919155
-1.22,1.4,119.02462971476044
-1.22,1.42,121.96969359371079
-1.22,1.44,124.94709637811668
-1.22,1.46,127.9707788284391
-1.22,1.48,131.0317784634609
-1.22,1.5,134.10171647189102
-1.22,1.52,137.20692425509753
-1.22,1.54,140.32905038566363
-1.22,1.56,143.465635850922
-1.22,1.58,146.62164599756383
-1.22,1.6,149.78951579826148
-1.22,1.62,152.9708989085918
-1.22,1.64,156.15973889453034
-1.22,1.66,159.38150875374993
-1.22,1.68,162.61792481316067
-1.22,1.7,165.88779270902586
-1.22,1.72,169.16761161666665
-1.22,1.74,172.4867344852817
-1.22,1.76,175.80913307923328
-1.22,1.78,179.12577563067782
-1.22,1.8,182.45339473344598
-1.22,1.82,185.7953223175389
-1.22,1.84,189.17670625257338
-1.22,1.86,192.5836483127503
-1.22,1.88,195.9961265969966
-1.22,1.9,199.42540522538138
-1.22,1.92,202.83861197102374
-1.22,1.94,206.26030458264415
-1.22,1.96,209.68978123563292
-1.22,1.98,213.11898884003654
-1.22,2.0,216.53989679155887
-1.2,-2.0,213.75
-1.2,-1.98,210.31176018287456
-1.2,-1.96,206.87175846750864
-1.2,-1.94,203.43617098404223
-1.2,-1.92,200.01
-1.2,-1.9,196.5980874641021
-1.2,-1.88,193.20234134538168
-1.2,-1.86,189.8147122503051
-1.2,-1.84,186.43
-1.2,-1.82,183.04106100272938
-1.2,-1.8,179.66281936676552
-1.2,-1.78,176.30449606481375
-1.2,-1.76,172.97
-1.2,-1.74,169.67374874947885
-1.2,-1.72,166.40189585533383
-1.2,-1.7,163.1385210143772
-1.2,-1.68,159.88
-1.2,-1.66,156.62477224833523
-1.2,-1.64,153.37490835530062
-1.2,-1.62,150.14511582572683
-1.2,-1.6,146.95
-1.2,-1.58,143.78910150381506
-1.2,-1.56,140.6577872600063
-1.2,-1.54,137.5501006254907
-1.2,-1.52,134.45
-1.2,-1.5,131.35040684688016
-1.2,-1.48,128.26595305030907
-1.2,-1.46,125.20022448266805
-1.2,-1.44,122.16
-1.2,-1.42,119.16080260247226
-1.2,-1.4,116.19855449150943
-1.2,-1.38,113.26982609146418
-1.2,-1.36,110.38
-1.2,-1.34,107.51826471307676
-1.2,-1.32,104.68127489183847
-1.2,-1.3,101.88111836884613
-1.2,-1.28,99.123
-1.2,-1.26,96.40808927515164
-1.2,-1.24,93.73152501613245
-1.2,-1.22,91.08114465918568
-1.2,-1.2,88.451
-1.2,-1.18,85.85497098331683
-1.2,-1.16,83.30030363613535
-1.2,-1.14,80.78689561154832
-1.2,-1.12,78.315
-1.2,-1.1,75.8734053214964
-1.2,-1.08,73.4642912591945
-1.2,-1.06,71.1004340252242
-1.2,-1.04,68.788
-1.2,-1.02,66.53039845255022
-1.2,-1.0,64.31907195527222
-1.2,-0.98,62.13904512626552
-1.2,-0.96,60.004
-1.2,-0.94,57.914009219537256
-1.2,-0.92,55.87271297465895
-1.2,-0.9,53.89343781128091
-1.2,-0.88,51.955
-1.2,-0.86,50.055703665210366
-1.2,-0.84,48.21394380646569
-1.2,-0.82,46.42537638866929
-1.2,-0.8,44.681
-1.2,-0.78,42.98702559980816
-1.2,-0.76,41.333138337900685
-1.2,-0.74,39.714608439896104
-1.2,-0.72,38.13
-1.2,-0.7,36.59528480246786
-1.2,-0.68,35.1224377964633
-1.2,-0.66,33.69797506559131
-1.2,-0.64,32.334
-1.2,-0.62,31.01678000013781
-1.2,-0.6,29.733769128344267
-1.2,-0.58,28.501597509224847
-1.2,-0.56,27.321
-1.2,-0.54,26.185321979145176
-1.2,-0.52,25.09898079460791
-1.2,-0.5,24.06269582760906
-1.2,-0.48,23.062
-1.2,-0.46,22.102411517315335
-1.2,-0.44,21.19554386172931
-1.2,-0.42,20.333572654281937
-1.2,-0.4,19.522
-1.2,-0.38,18.77227215442847
-1.2,-0.36,18.062732587610803
-1.2,-0.34,17.373454047694963
-1.2,-0.32,16.735
-1.2,-0.3,16.14216369149337
-1.2,-0.28,15.585165602631095
-1.2,-0.26,15.090392567032868
-1.2,-0.24,14.634
-1.2,-0.22,14.186535355384903
-1.2,-0.2,13.771862042044392
-1.2,-0.18,13.40437499845976
-1.2,-0.16,13.071
-1.2,-0.14,12.794143367505288
-1.2,-0.12,12.558371419217012
-1.2,-0.1,12.338971730555794
-1.2,-0.08,12.164
-1.2,-0.06,12.0326902852939
-1.2,-0.04,11.943789969590458
-1.2,-0.02,11.910161820329405
-1.2,-0.0,11.9
-1.2,0.02,11.915059126919466
-1.2,0.04,11.970987343144774
-1.2,0.06,12.05102116344216
-1.2,0.08,12.179
-1.2,0.1,12.344463024326878
-1.2,0.12,12.543847291608962
-1.2,0.14,12.79182161307184
-1.2,0.16,13.062
-1.2,0.18,13.367866618272535
-1.2,0.2,13.724186959108218
-1.2,0.22,14.125983747233464
-1.2,0.24,14.583
-1.2,0.26,15.068095761000654
-1.2,0.28,15.581146642402743
-1.2,0.3,16.131190621356417
-1.2,0.32,16.727
-1.2,0.34,17.40471983282841
-1.2,0.36,18.138421257137548
-1.2,0.38,18.898860743910053
-1.2,0.4,19.677
-1.2,0.42,20.464302349746564
-1.2,0.44,21.287511017886253
-1.2,0.46,22.165244879666233
-1.2,0.48,23.089
-1.2,0.5,24.078256292322767
-1.2,0.52,25.121707754955697
-1.2,0.54,26.21862975912189
-1.2,0.56,27.375
-1.2,0.58,28.567979536024573
-1.2,0.6,29.80272254102475
-1.2,0.62,31.08577186457749
-1.2,0.64,32.422
-1.2,0.66,33.80995977550036
-1.2,0.68,35.239846111155344
-1.2,0.7,36.70606821960913
-1.2,0.72,38.213
-1.2,0.74,39.779128178960775
-1.2,0.76,41.40933961949463
-1.2,0.78,43.096079554003374
-1.2,0.8,44.823
-1.2,0.82,46.58711729733269
-1.2,0.84,48.39944949461509
-1.2,0.86,50.256994391432436
-1.2,0.88,52.181
-1.2,0.9,54.16401574772337
-1.2,0.92,56.184112301979155
-1.2,0.94,58.246813787211174
-1.2,0.96,60.344
-1.2,0.98,62.468091167163685
-1.2,1.0,64.64181401205686
-1.2,1.02,66.87199223870677
-1.2,1.04,69.14
-1.2,1.06,71.45725375864409
-1.2,1.08,73.82386841365228
-1.2,1.1,76.2235334086936
-1.2,1.12,78.659
-1.2,1.14,81.13544041286121
-1.2,1.16,83.64913776680314
-1.2,1.18,86.19419647156941
-1.2,1.2,88.784
-1.2,1.22,91.41777304012074
-1.2,1.24,94.09297387998177
-1.2,1.26,96.81798394146578
-1.2,1.28,99.581
-1.2,1.3,102.37251321061055
-1.2,1.32,105.18476784385834
-1.2,1.34,108.02554016282961
-1.2,1.36,110.9
-1.2,1.38,113.8016471189064
-1.2,1.4,116.73286643218464
-1.2,1.42,119.69157062766826
-1.2,1.44,122.68
-1.2,1.46,125.71043963015393
-1.2,1.48,128.77794194793563
-1.2,1.5,131.87253262478353
-1.2,1.52,134.99
-1.2,1.54,138.12297989681966
-1.2,1.56,141.26910314088616
-1.2,1.58,144.43093184446002
-1.2,1.6,147.61
-1.2,1.62,150.79977309941398
-1.2,1.64,154.00137643538193
-1.2,1.66,157.22596745621553
-1.2,1.68,160.48
-1.2,1.7,163.76726647374593
-1.2,1.72,167.08081548957557
-1.2,1.74,170.41270043528814
-1.2,1.76,173.75
-1.2,1.78,177.08153109936634
-1.2,1.8,180.41374073034459
-1.2,1.82,183.75303050180727
-1.2,1.84,187.12
-1.2,1.86,190.52329537172656
-1.2,1.88,193.95493586521698
-1.2,1.9,197.40397512889302
-1.2,1.92,200.85
-1.2,1.94,204.29245144917655
-1.2,1.96,207.7383212721886
-1.2,1.98,211.18538080365133
-1.2,2.0,214.63
-1.18,-2.0,211.84705925463564
-1.18,-1.98,208.40575502715237
-1.18,-1.96,204.96038958447463
-1.18,-1.94,201.51825327580278
-1.18,-1.92,198.0769544378015
-1.18,-1.9,194.65282882291842
-1.18,-1.88,191.2379366205506
-1.18,-1.86,187.83025033149238
-1.18,-1.84,184.42414781767627
-1.18,-1.82,181.0302851624621
-1.18,-1.8,177.6330149788095
-1.18,-1.78,174.25706796911336
-1.18,-1.76,170.91359948769724
-1.18,-1.74,167.61152257611568
-1.18,-1.72,164.33130204349402
-1.18,-1.7,161.065548790473
-1.18,-1.68,157.79734117304744
-1.18,-1.66,154.52967115701188
-1.18,-1.64,151.26208691997257
-1.18,-1.62,148.0168577924422
-1.18,-1.6,144.79955861456435
-1.18,-1.58,141.63184009977604
-1.18,-1.56,138.4890281900655
-1.18,-1.54,135.3721030811876
-1.18,-1.52,132.25213352882557
-1.18,-1.5,129.15352268397174
-1.18,-1.48,126.0579253857022
-1.18,-1.46,122.98519603923974
-1.18,-1.44,119.93549001924995
-1.18,-1.42,116.93470765663446
-1.18,-1.4,113.96372160298529
-1.18,-1.38,111.02925178941881
-1.18,-1.36,108.12988709718306
-1.18,-1.34,105.27605629717452
-1.18,-1.32,102.44025160822842
-1.18,-1.3,99.6389795032021
-1.18,-1.28,96.86937983002744
-1.18,-1.26,94.15911884091453
-1.18,-1.24,91.47678750625772
-1.18,-1.22,88.8121800779571
-1.18,-1.2,86.1751552280072
-1.18,-1.18,83.5712462732606
-1.18,-1.16,81.01057829109234
-1.18,-1.14,78.49187233126199
-1.18,-1.12,76.00062195010864
-1.18,-1.1,73.58203014882183
-1.18,-1.08,71.18165061293328
-1.18,-1.06,68.82586507700813
-1.18,-1.04,66.51614653569939
-1.18,-1.02,64.26403570956569
-1.18,-1.0,62.05994020525849
-1.18,-0.98,59.894026476181836
-1.18,-0.96,57.7725374790725
-1.18,-0.94,55.70550392349048
-1.18,-0.92,53.659665089916196
-1.18,-0.9,51.65811587748373
-1.18,-0.88,49.722369547894026
-1.18,-0.86,47.8457032192075
-1.18,-0.84,46.03486668044963
-1.18,-0.82,44.26261585636739
-1.18,-0.8,42.5207283571548
-1.18,-0.78,40.822057059222765
-1.18,-0.76,39.171638856389016
-1.18,-0.74,37.56096556274554
-1.18,-0.72,35.985380373680215
-1.18,-0.7,34.473365676909204
-1.18,-0.68,33.014294863373976
-1.18,-0.66,31.62993966546046
-1.18,-0.64,30.282556182136236
-1.18,-0.62,28.975651880765387
-1.18,-0.6,27.70452253312502
-1.18,-0.58,26.488806474117325
-1.18,-0.56,25.321004801756093
-1.18,-0.54,24.218586128455293
-1.18,-0.52,23.145992237900455
-1.18,-0.5,22.12604148006917
-1.18,-0.48,21.134009960223064
-1.18,-0.46,20.1980340916499
-1.18,-0.44,19.321318169403007
-1.18,-0.42,18.47744314843947
-1.18,-0.4,17.67597874777877
-1.18,-0.38,16.935318948714865
-1.18,-0.36,16.234707447672665
-1.18,-0.34,15.572890087857779
-1.18,-0.32,14.947898078513482
-1.18,-0.3,14.391074059658258
-1.18,-0.28,13.845875955444141
-1.18,-0.26,13.359765632644322
-1.18,-0.24,12.883918393364768
-1.18,-0.22,12.49474412203674
-1.18,-0.2,12.093046672358188
-1.18,-0.18,11.741036695971253
-1.18,-0.16,11.403183971990941
-1.18,-0.14,11.140665125645238
-1.18,-0.12,10.91067450277304
-1.18,-0.1,10.699452417789105
-1.18,-0.08,10.515312743554466
-1.18,-0.06,10.386129291153688
-1.18,-0.04,10.295350358271023
-1.18,-0.02,10.258274757072089
-1.18,-0.0,10.231450789375982
-1.18,0.02,10.254123754498087
-1.18,0.04,10.305408232455747
-1.18,0.06,10.393886623246493
-1.18,0.08,10.513770227783233
-1.18,0.1,10.685734770245721
-1.18,0.12,10.87588838667337
-1.18,0.14,11.118970302338793
-1.18,0.16,11.373882032942227
-1.18,0.18,11.673780238361267
-1.18,0.2,12.021704198262253
-1.18,0.22,12.409050719396241
-1.18,0.24,12.846976116804173
-1.18,0.26,13.335001511103394
-1.18,0.28,13.829112378687501
-1.18,0.3,14.35855342085473
-1.18,0.32,14.939185291712455
-1.18,0.34,15.60315299536144
-1.18,0.36,16.325259467890696
-1.18,0.38,17.056488699996425
-1.18,0.4,17.81593209585167
-1.18,0.42,18.59179303548686
-1.18,0.44,19.39169035366993
-1.18,0.46,20.256573569035133
-1.18,0.48,21.162937606469246
-1.18,0.5,22.14397171494828
-1.18,0.52,23.169525980756248
-1.18,0.54,24.252323624276546
-1.18,0.56,25.367676524101356
-1.18,0.58,26.551583546360366
-1.18,0.6,27.766052324654513
-1.18,0.62,29.02727501702527
-1.18,0.64,30.329478036767135
-1.18,0.66,31.709002728890464
-1.18,0.68,33.11968200503672
-1.18,0.7,34.57066861968988
-1.18,0.72,36.07010413483082
-1.18,0.74,37.63675690667875
-1.18,0.76,39.2552208610052
-1.18,0.78,40.9390497140416
-1.18,0.8,42.64607315982454
-1.18,0.82,44.3967948326138
-1.18,0.84,46.18613770423452
-1.18,0.86,48.04323093406759
-1.18,0.88,49.94911763596522
-1.18,0.9,51.92909695082023
-1.18,0.92,53.941183635415584
-1.18,0.94,55.995134335405936
-1.18,0.96,58.07635040827185
-1.18,0.98,60.205127213886215
-1.18,1.0,62.36267589289829
-1.18,1.02,64.58091338811771
-1.18,1.04,66.82955298521429
-1.18,1.06,69.14635649967634
-1.18,1.08,71.51895850804443
-1.18,1.1,73.93016038766842
-1.18,1.12,76.37116323081764
-1.18,1.14,78.85268813152757
-1.18,1.16,81.36648425198806
-1.18,1.18,83.93755758350085
-1.18,1.2,86.52464561679909
-1.18,1.22,89.15494711558516
-1.18,1.24,91.80931571866736
-1.18,1.26,94.52806629450376
-1.18,1.28,97.28960259196974
-1.18,1.3,100.08219106598321
-1.18,1.32,102.90443047281855
-1.18,1.34,105.75703213167576
-1.18,1.36,108.63231008555724
-1.18,1.38,111.545594366226
-1.18,1.4,114.48446912838311
-1.18,1.42,117.4543263519947
-1.18,1.44,120.45521420807837
-1.18,1.46,123.49586618428839
-1.18,1.48,126.56980059712497
-1.18,1.5,129.66505398112295
-1.18,1.52,132.790057850933
-1.18,1.54,135.92916841658985
-1.18,1.56,139.08456581404337
-1.18,1.58,142.2591509817702
-1.18,1.6,145.44978616447094
-1.18,1.62,148.65230020737522
-1.18,1.64,151.86520525005452
-1.18,1.66,155.10637987552136
-1.18,1.68,158.3804494055278
-1.18,1.7,161.68619686399643
-1.18,1.72,165.0029790775197
-1.18,1.74,168.34876873255612
-1.18,1.76,171.7019034293536
-1.18,1.78,175.04695923899365
-1.18,1.8,178.39729126891268
-1.18,1.82,181.74007254144328
-1.18,1.84,185.10606782713126
-1.18,1.86,188.53293931605373
-1.18,1.88,191.97203241339395
-1.18,1.9,195.41651085944733
-1.18,1.92,198.8735784557839
-1.18,1.94,202.3298358566971
-1.18,1.96,205.7966703898188
-1.18,1.98,209.26615338842706
-1.18,2.0,212.74063531835967
-1.16,-2.0,209.9688186775562
-1.16,-1.98,206.5202295504755
-1.16,-1.96,203.06856893040518
-1.16,-1.94,199.61637955834567
-1.16,-1.92,196.16456193650995
-1.16,-1.9,192.7239554987941
-1.16,-1.88,189.2925728780465
-1.16,-1.86,185.8610803562004
-1.16,-1.84,182.4386734938584
-1.16,-1.82,179.03392962920304
-1.16,-1.8,175.63808438618415
-1.16,-1.78,172.24716694280602
-1.16,-1.76,168.88787961307958
-1.16,-1.74,165.57747337027862
-1.16,-1.72,162.2926128760876
-1.16,-1.7,159.01668021019734
-1.16,-1.68,155.73968253841235
-1.16,-1.66,152.45028780965438
-1.16,-1.64,149.16865404457477
-1.16,-1.62,145.9113967542464
-1.16,-1.6,142.68042074343214
-1.16,-1.58,139.49098213014938
-1.16,-1.56,136.33895134910537
-1.16,-1.54,133.20010749418626
-1.16,-1.52,130.07136483589576
-1.16,-1.5,126.96629907643602
-1.16,-1.48,123.8778893907303
-1.16,-1.46,120.7954355836936
-1.16,-1.44,117.74492081570074
-1.16,-1.42,114.73600619238825
-1.16,-1.4,111.76309133678471
-1.16,-1.38,108.82660907188013
-1.16,-1.36,105.92529182081402
-1.16,-1.34,103.06696958424101
-1.16,-1.32,100.24033682462412
-1.16,-1.3,97.43571035600732
-1.16,-1.28,94.6668257693579
-1.16,-1.26,91.94699479747767
-1.16,-1.24,89.25964946212069
-1.16,-1.22,86.58487111294951
-1.16,-1.2,83.93449295460739
-1.16,-1.18,81.32764717728159
-1.16,-1.16,78.7611959392421
-1.16,-1.14,76.21935834217791
-1.16,-1.12,73.72497005749682
-1.16,-1.1,71.3066248505502
-1.16,-1.08,68.93215784085281
-1.16,-1.06,66.58504791412606
-1.16,-1.04,64.28982763803464
-1.16,-1.02,62.04747676487012
-1.16,-1.0,59.852937291118614
-1.16,-0.98,57.70126647960113
-1.16,-0.96,55.59271894305215
-1.16,-0.94,53.53335002661991
-1.16,-0.92,51.50157495887581
-1.16,-0.9,49.49597469667174
-1.16,-0.88,47.55449720483453
-1.16,-0.86,45.69545229426423
-1.16,-0.84,43.90060059295305
-1.16,-0.82,42.14066797279231
-1.16,-0.8,40.40647678537757
-1.16,-0.78,38.71358145185849
-1.16,-0.76,37.06881603929052
-1.16,-0.74,35.46293232867009
-1.16,-0.72,33.90925454080106
-1.16,-0.7,32.41807528058427
-1.16,-0.68,30.990493129139335
-1.16,-0.66,29.62403961602504
-1.16,-0.64,28.294587659323454
-1.16,-0.62,27.002504809172542
-1.16,-0.6,25.757622981010098
-1.16,-0.58,24.557225643253098
-1.16,-0.56,23.414198451297537
-1.16,-0.54,22.325488976874944
-1.16,-0.52,21.271662671564176
-1.16,-0.5,20.25369682218923
-1.16,-0.48,19.29638004490125
-1.16,-0.46,18.401743615863683
-1.16,-0.44,17.543907059643356
-1.16,-0.42,16.714411868542562
-1.16,-0.4,15.921958100488046
-1.16,-0.38,15.189043518330122
-1.16,-0.36,14.514319876260528
-1.16,-0.34,13.869327927681962
-1.16,-0.32,13.25546509704528
-1.16,-0.3,12.708567668198667
-1.16,-0.28,12.202609272309644
-1.16,-0.26,11.691867929284182
-1.16,-0.24,11.234879400768827
-1.16,-0.22,10.86443048106743
-1.16,-0.2,10.51495566645834
-1.16,-0.18,10.157736786220257
-1.16,-0.16,9.84348658755839
-1.16,-0.14,9.589230046877306
-1.16,-0.12,9.367969351625982
-1.16,-0.1,9.162954694430471
-1.16,-0.08,8.978139970477038
-1.16,-0.06,8.846403029425664
-1.16,-0.04,8.76402298640578
-1.16,-0.02,8.700899718424385
-1.16,-0.0,8.681184677908009
-1.16,0.02,8.704341230340644
-1.16,0.04,8.757117222578646
-1.16,0.06,8.844789183681675
-1.16,0.08,8.962939084598409
-1.16,0.1,9.122031948307088
-1.16,0.12,9.316893810725114
-1.16,0.14,9.538250107102156
-1.16,0.16,9.795554161675765
-1.16,0.18,10.104683940752423
-1.16,0.2,10.448738976869878
-1.16,0.22,10.81335321236074
-1.16,0.24,11.21988269808342
-1.16,0.26,11.683478720276733
-1.16,0.28,12.177617140259816
-1.16,0.3,12.688349643355213
-1.16,0.32,13.252227676875247
-1.16,0.34,13.896462360994665
-1.16,0.36,14.592430519191183
-1.16,0.38,15.302948572122554
-1.16,0.4,16.027555807098537
-1.16,0.42,16.786509800819132
-1.16,0.44,17.586568450515955
-1.16,0.46,18.419273874919636
-1.16,0.48,19.317167070852406
-1.16,0.5,20.2799401931414
-1.16,0.52,21.29091862759412
-1.16,0.54,22.34952569845737
-1.16,0.56,23.443857340187154
-1.16,0.58,24.597430424764894
-1.16,0.6,25.802237408241613
-1.16,0.62,27.034074613988114
-1.16,0.64,28.31748557992964
-1.16,0.66,29.674502941323986
-1.16,0.68,31.078242841916705
-1.16,0.7,32.51129625880671
-1.16,0.72,34.00692162135863
-1.16,0.74,35.565403655870966
-1.16,0.76,37.177786637514785
-1.16,0.78,38.83296112005875
-1.16,0.8,40.52566885267922
-1.16,0.82,42.26479611988226
-1.16,0.84,44.043314544399834
-1.16,0.86,45.88260708224554
-1.16,0.88,47.77832076028504
-1.16,0.9,49.734078042656186
-1.16,0.92,51.74369963685609
-1.16,0.94,53.778015777302876
-1.16,0.96,55.850283133996584
-1.16,0.98,57.972693350104535
-1.16,1.0,60.13314289975689
-1.16,1.02,62.32351620155917
-1.16,1.04,64.56707208889475
-1.16,1.06,66.88418903813309
-1.16,1.08,69.25824038736081
-1.16,1.1,71.67043141768806
-1.16,1.12,74.11843586097673
-1.16,1.14,76.60403942800059
-1.16,1.16,79.13384856566395
-1.16,1.18,81.71456302873632
-1.16,1.2,84.3242722837839
-1.16,1.22,86.9386274458844
-1.16,1.24,89.58319908593114
-1.16,1.26,92.28179026296314
-1.16,1.28,95.03238459945307
-1.16,1.3,97.82995666171212
-1.16,1.32,100.66505397343713
-1.16,1.34,103.52302082099197
-1.16,1.36,106.40576867494198
-1.16,1.38,109.32540566925623
-1.16,1.4,112.27545161746129
-1.16,1.42,115.24970767237734
-1.16,1.44,118.26034635618637
-1.16,1.46,121.31313359408682
-1.16,1.48,124.39427063938933
-1.16,1.5,127.49158829847099
-1.16,1.52,130.61086649161643
-1.16,1.54,133.7546175826101
-1.16,1.56,136.919775085127
-1.16,1.58,140.10685377333132
-1.16,1.6,143.30943979774133
-1.16,1.62,146.52553179356963
-1.16,1.64,149.7578933583465
-1.16,1.66,153.0212852352995
-1.16,1.68,156.318349208368
-1.16,1.7,159.62713725892115
-1.16,1.72,162.9502456193386
-1.16,1.74,166.3014989732551
-1.16,1.76,169.66589853917426
-1.16,1.78,173.03348818033584
-1.16,1.8,176.39614661637842
-1.16,1.82,179.75059474011857
-1.16,1.84,183.13255635654602
-1.16,1.86,186.56411487136256
-1.16,1.88,190.0175984616343
-1.16,1.9,193.46612658893696
-1.16,1.92,196.91762371433617
-1.16,1.94,200.38864987790868
-1.16,1.96,203.87788462533467
-1.16,1.98,207.37678602999617
-1.16,2.0,210.88043988418426
-1.14,-2.0,208.11833985621604
-1.14,-1.98,204.6600466609233
-1.14,-1.96,201.19962184807144
-1.14,-1.94,197.73896705138864
-1.14,-1.92,194.2761248598935
-1.14,-1.9,190.81913176704165
-1.14,-1.88,187.36535700110446
-1.14,-1.86,183.91904155154194
-1.14,-1.84,180.47823381119028
-1.14,-1.82,177.0587559270641
-1.14,-1.8,173.6550503332502
-1.14,-1.78,170.26878622789866
-1.14,-1.76,166.89721108700246
-1.14,-1.74,163.5803723707707
-1.14,-1.72,160.28275953524317
-1.14,-1.7,156.9955708674812
-1.14,-1.68,153.70391853077166
-1.14,-1.66,150.4056540616161
-1.14,-1.64,147.10691347539517
-1.14,-1.62,143.83711977119574
-1.14,-1.6,140.58962409362107
-1.14,-1.58,137.3776609844319
-1.14,-1.56,134.20449976576438
-1.14,-1.54,131.0523030820546
-1.14,-1.52,127.91994283379009
-1.14,-1.5,124.81192429349645
-1.14,-1.48,121.7111777350183
-1.14,-1.46,118.64215600233163
-1.14,-1.44,115.58791884609803
-1.14,-1.42,112.57404846269476
-1.14,-1.4,109.59744382807683
-1.14,-1.38,106.66554556197272
-1.14,-1.36,103.76157617051527
-1.14,-1.34,100.895630980043
-1.14,-1.32,98.06701759794842
-1.14,-1.3,95.26529316039743
-1.14,-1.28,92.49651431836116
-1.14,-1.26,89.76155546557865
-1.14,-1.24,87.06173554176242
-1.14,-1.22,84.37681208068173
-1.14,-1.2,81.72737429060443
-1.14,-1.18,79.11972551665639
-1.14,-1.16,76.53578806977922
-1.14,-1.14,74.00917380971337
-1.14,-1.12,71.51289996090935
